Nombre de bornes disponibles;Nombre vélo en PARK+;Nombres de bornes en station;PARK + activation;densityLevel;Achat possible en station (CB);Description station;maxBikeOverflow;Etat du Totem;nbFreeDock;Nombre de vélo mécanique;PARK +;nbDock;Nombre vélo électrique;Nombre vélo en PARK+;Code de la station;Nom de la station;Etat des stations;Type de stations;geo;duedate
35;0;55;no;1;no;"{""code"": ""10014"", ""name"": ""Marseille - Beaurepaire"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1530396000, ""gps"": {""latitude"": 48.871624306962985, ""longitude"": 2.3639265082738348}}";54;yes;0;14;no;0;6;0;10014;Marseille - Beaurepaire;Operative;yes;6863698.84974,653342.869582;2018-06-30
14;0;36;no;1;yes;"{""code"": ""9032"", ""name"": ""Mathurins - Auber"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1546297220, ""gps"": {""latitude"": 48.872988840743595, ""longitude"": 2.3294984212276404}}";0;yes;0;3;no;0;19;0;9032;Mathurins - Auber;Operative;yes;6863871.46908,650818.855239;2018-12-31
16;0;30;no;1;yes;"{""code"": ""5123"", ""name"": ""Saint-Germain - Thenard"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1545778837, ""gps"": {""latitude"": 48.850571, ""longitude"": 2.3471015}}";0;yes;0;5;no;0;2;0;5123;Saint-Germain - Thenard;Operative;yes;6861367.97051,652089.396313;2018-12-25
2;0;3;no;1;yes;"{""code"": ""13002"", ""name"": ""Arago - Glacière"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1519858800, ""gps"": {""latitude"": 48.83486054775774, ""longitude"": 2.3445770524322067}}";27;yes;21;2;no;24;2;0;13002;Arago - Glacière;Operative;yes;6859622.66319,651889.653187;2018-02-28
40;0;51;no;1;no;"{""code"": ""42010"", ""name"": ""Mairie d'Ivry-sur-Seine"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1533074413, ""gps"": {""latitude"": 48.81057120969284, ""longitude"": 2.3842826485633855}}";53;yes;0;9;no;2;4;0;42010;Mairie d'Ivry-sur-Seine;Operative;yes;6856898.51481,654783.063143;2018-07-31
28;0;29;no;1;yes;"{""code"": ""15046"", ""name"": ""Parc Georges Brassens - Brancion"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1531605621, ""gps"": {""latitude"": 48.83227829269761, ""longitude"": 2.3022570088505745}}";0;yes;0;0;no;0;0;0;15046;Parc Georges Brassens - Brancion;Operative;yes;6859362.16368,648780.75458;2018-07-14
7;0;20;no;1;no;"{""code"": ""22501"", ""name"": ""Théâtre"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1571162583, ""gps"": {""latitude"": 48.905768309295276, ""longitude"": 2.2353921022349748}}";0;yes;0;2;no;0;9;0;22501;Théâtre;Operative;yes;6867579.04643,643951.674558;2019-10-15
1;0;1;no;1;yes;"{""code"": ""11035"", ""name"": ""Parmentier - Abel rabaud"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1519858800, ""gps"": {""latitude"": 48.86921273836114, ""longitude"": 2.371688821240712}}";53;yes;50;0;no;52;2;0;11035;Parmentier - Abel rabaud;Operative;yes;6863426.14189,653910.103324;2018-02-28
13;0;19;no;0;yes;"{""code"": ""46001"", ""name"": ""Place Paul Eluard"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1545865230, ""gps"": {""latitude"": 48.7672039733195, ""longitude"": 2.4144977331161503}}";0;yes;0;4;no;0;2;0;46001;Place Paul Eluard;Operative;yes;6852059.83957,656966.197199;2018-12-26
28;0;32;no;1;yes;"{""code"": ""16040"", ""name"": ""Exelmans - Michel-Ange"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1522735200, ""gps"": {""latitude"": 48.84309486651855, ""longitude"": 2.2597770800669053}}";33;yes;1;1;no;1;3;0;16040;Exelmans - Michel-Ange;Operative;yes;6860593.233,645673.79226;2018-04-03
13;0;28;no;1;yes;"{""code"": ""22006"", ""name"": ""Pierret - Madrid"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1543183200, ""gps"": {""latitude"": 48.882976576876565, ""longitude"": 2.260125767248034}}";0;yes;0;7;no;0;8;0;22006;Pierret - Madrid;Operative;yes;6865027.47164,645740.934301;2018-11-25
23;0;37;no;1;no;"{""code"": ""17028"", ""name"": ""Reims - Raymond Pitet"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1532901600, ""gps"": {""latitude"": 48.8888, ""longitude"": 2.296319}}";0;yes;0;9;no;0;5;0;17028;Reims - Raymond Pitet;Operative;yes;6865650.73681,648400.882622;2018-07-29
20;0;34;no;1;no;"{""code"": ""21301"", ""name"": ""Saint-Vincent - Verdun"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1523743200, ""gps"": {""latitude"": 48.819211549234495, ""longitude"": 2.254007756710053}}";34;yes;0;7;no;0;7;0;21301;Saint-Vincent - Verdun;Operative;yes;6857941.69105,645225.295799;2018-04-14
0;0;2;no;1;no;"{""code"": ""21112"", ""name"": ""Claude Debussy - Marc Bloch"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1519858800, ""gps"": {""latitude"": 48.91038818051166, ""longitude"": 2.3117771744728093}}";28;yes;2;16;no;26;9;0;21112;Claude Debussy - Marc Bloch;Operative;yes;6868041.24691,649555.284628;2018-02-28
13;0;22;no;0;yes;"{""code"": ""42302"", ""name"": ""Aristide Briand - Gare de Bagneux"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1545692452, ""gps"": {""latitude"": 48.79387269664978, ""longitude"": 2.321148812770844}}";0;yes;0;5;no;0;4;0;42302;Aristide Briand - Gare de Bagneux;Operative;yes;6855079.88841,650130.798995;2018-12-24
17;0;36;no;1;no;"{""code"": ""21110"", ""name"": ""Parc Roger Salengro"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1517356800, ""gps"": {""latitude"": 48.905303858641844, ""longitude"": 2.310559451580048}}";35;yes;1;8;no;1;11;0;21110;Parc Roger Salengro;Operative;yes;6867476.66952,649461.094989;2018-01-31
14;0;19;no;1;no;"{""code"": ""19029"", ""name"": ""Seine - Flandre"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1517356800, ""gps"": {""latitude"": 48.886785741479684, ""longitude"": 2.3746193200349808}}";19;yes;0;2;no;0;3;0;19029;Seine - Flandre;Operative;yes;6865378.44221,654140.542172;2018-01-31
20;0;32;no;1;yes;"{""code"": ""19016"", ""name"": ""Hautpoul - Jean Jaurès"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1511792784, ""gps"": {""latitude"": 48.88639367943585, ""longitude"": 2.386541454435452}}";33;yes;0;10;no;0;2;0;19016;Hautpoul - Jean Jaurès;Operative;yes;6865327.98892,655014.441407;2017-11-27
15;0;17;no;1;yes;"{""code"": ""19013"", ""name"": ""Laumière - Petit"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1555797600, ""gps"": {""latitude"": 48.88467368538326, ""longitude"": 2.380039058625698}}";34;yes;15;2;no;18;3;0;19013;Laumière - Petit;Operative;yes;6865140.45914,654536.122019;2019-04-20
12;0;28;no;0;no;"{""code"": ""32003"", ""name"": ""Wilson - Métallurgie"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1561876773, ""gps"": {""latitude"": 48.909423010092326, ""longitude"": 2.3584435880184174}}";0;yes;0;10;no;0;6;0;32003;Wilson - Métallurgie;Operative;yes;6867905.12127,652974.845913;2019-06-30
0;0;0;no;1;yes;"{""code"": ""21104"", ""name"": ""Madame de Sanzillon - Mozart"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1546210800, ""gps"": {""latitude"": 48.90379820774301, ""longitude"": 2.3187401890754704}}";22;yes;13;5;no;22;4;0;21104;Madame de Sanzillon - Mozart;Operative;yes;6867304.04267,650059.31815;2018-12-30
0;0;0;no;1;no;"{""code"": ""13030"", ""name"": ""Italie - Tolbiac"", ""state"": ""Work in progress"", ""type"": ""no"", ""dueDate"": 1577785057, ""gps"": {""latitude"": 48.82496350830655, ""longitude"": 2.3578435241324773}}";0;no;1;0;no;1;0;0;13030;Italie - Tolbiac;Work in progress;no;6858514.22326,652854.48769;2019-12-31
46;0;49;no;1;no;"{""code"": ""11042"", ""name"": ""Grand Prieuré - Crussol"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1556748000, ""gps"": {""latitude"": 48.86466062793517, ""longitude"": 2.369226553182906}}";0;yes;0;0;no;0;3;0;11042;Grand Prieuré - Crussol;Operative;yes;6862921.42137,653725.443543;2019-05-01
1;0;1;no;1;yes;"{""code"": ""9005"", ""name"": ""Square d'Anvers"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1529013600, ""gps"": {""latitude"": 48.882633484310816, ""longitude"": 2.344884406212207}}";33;yes;30;0;no;31;1;0;9005;Square d'Anvers;Operative;yes;6864934.41591,651956.285272;2018-06-14
0;0;0;no;1;no;"{""code"": ""7102"", ""name"": ""Mairie du 7ème"", ""state"": ""Operative"", ""type"": ""no"", ""dueDate"": 1521068401, ""gps"": {""latitude"": 48.8577967, ""longitude"": 2.3192664}}";27;yes;10;10;no;27;7;0;7102;Mairie du 7ème;Operative;no;6862188.64971,650053.793896;2018-03-14
0;0;0;no;1;yes;"{""code"": ""11004"", ""name"": ""Charonne - Faubourg Saint-Antoine"", ""state"": ""Operative"", ""type"": ""no"", ""dueDate"": 1549148445, ""gps"": {""latitude"": 48.85219190969573, ""longitude"": 2.3740932717919354}}";34;yes;19;7;no;34;8;0;11004;Charonne - Faubourg Saint-Antoine;Operative;no;6861532.1623,654071.476494;2019-02-02
4;0;31;no;0;yes;"{""code"": ""22101"", ""name"": ""Gare Routière"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1540936740, ""gps"": {""latitude"": 48.84288183896324, ""longitude"": 2.222245037555695}}";0;yes;0;18;no;0;8;0;22101;Gare Routière;Operative;yes;6860596.02351,642919.106021;2018-10-30
19;0;26;no;1;yes;"{""code"": ""42301"", ""name"": ""Gare Arcueil - Cachan"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1537999200, ""gps"": {""latitude"": 48.799824, ""longitude"": 2.328171}}";0;yes;0;4;no;0;3;0;42301;Gare Arcueil - Cachan;Operative;yes;6855737.17251,650652.274539;2018-09-26
35;0;51;no;1;yes;"{""code"": ""7005"", ""name"": ""Raspail - Bac"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1547989140, ""gps"": {""latitude"": 48.855628721100935, ""longitude"": 2.3256602883338933}}";52;yes;0;12;no;1;5;0;7005;Raspail - Bac;Operative;yes;6861943.56469,650520.850668;2019-01-20
1;0;1;no;1;no;"{""code"": ""42504"", ""name"": ""Gare RER de Gentilly"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1561879697, ""gps"": {""latitude"": 48.814280450380224, ""longitude"": 2.3410347104072575}}";0;yes;28;0;no;29;1;0;42504;Gare RER de Gentilly;Operative;yes;6857336.56841,651610.542214;2019-06-30
0;0;0;no;1;no;"{""code"": ""13124"", ""name"": ""Italie - Place d'Italie"", ""state"": ""Work in progress"", ""type"": ""no"", ""dueDate"": 1585643962, ""gps"": {""latitude"": 48.829544, ""longitude"": 2.356089}}";0;no;1;0;no;1;0;0;13124;Italie - Place d'Italie;Work in progress;no;6859024.56976,652729.831028;2020-03-31
18;0;19;no;1;no;"{""code"": ""20121"", ""name"": ""Boyer - Ménilmontant"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1561874319, ""gps"": {""latitude"": 48.86889516267913, ""longitude"": 2.3919824145634565}}";0;yes;0;1;no;0;0;0;20121;Boyer - Ménilmontant;Operative;yes;6863379.17576,655398.442242;2019-06-30
4;0;25;no;1;no;"{""code"": ""21302"", ""name"": ""Aristide Briand - Place de la Résistance"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1523743200, ""gps"": {""latitude"": 48.82124248401006, ""longitude"": 2.2511002421379094}}";25;yes;0;10;no;0;10;0;21302;Aristide Briand - Place de la Résistance;Operative;yes;6858169.52418,645013.958783;2018-04-14
24;0;25;no;1;no;"{""code"": ""42015"", ""name"": ""Place Jean Ferrat"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1546210800, ""gps"": {""latitude"": 48.8184945213025, ""longitude"": 2.3744174838066106}}";0;yes;0;1;no;0;0;0;42015;Place Jean Ferrat;Operative;yes;6857785.1812,654065.581711;2018-12-30
0;0;0;no;1;yes;"{""code"": ""19008"", ""name"": ""Flandre - Alphonse Karr"", ""state"": ""Operative"", ""type"": ""no"", ""dueDate"": 1529645884, ""gps"": {""latitude"": 48.89465, ""longitude"": 2.381868}}";0;yes;14;4;no;26;8;0;19008;Flandre - Alphonse Karr;Operative;no;6866248.72333,654678.92596;2018-06-22
19;0;20;no;1;no;"{""code"": ""20111"", ""name"": ""Villiers de l'Isle Adam - Pyrénées"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1532670820, ""gps"": {""latitude"": 48.867362, ""longitude"": 2.396222}}";0;yes;0;0;no;0;1;0;20111;Villiers de l'Isle Adam - Pyrénées;Operative;yes;6863206.31256,655708.130374;2018-07-27
22;0;23;no;1;yes;"{""code"": ""9021"", ""name"": ""Saint Georges - d'Aumale"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1543615140, ""gps"": {""latitude"": 48.87778639599673, ""longitude"": 2.337429821491241}}";0;yes;0;1;no;0;0;0;9021;Saint Georges - d'Aumale;Operative;yes;6864400.01278,651405.084281;2018-11-30
38;0;42;no;1;no;"{""code"": ""31010"", ""name"": ""Stalingrad - Désiré Chevalier"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1531605600, ""gps"": {""latitude"": 48.85670169739857, ""longitude"": 2.445072233676911}}";0;yes;0;3;no;0;1;0;31010;Stalingrad - Désiré Chevalier;Operative;yes;6861994.67078,659283.287538;2018-07-14
0;0;0;no;1;no;"{""code"": ""13041"", ""name"": ""Porte d'Ivry"", ""state"": ""Operative"", ""type"": ""no"", ""dueDate"": 1540213140, ""gps"": {""latitude"": 48.82176874759649, ""longitude"": 2.3688706755638127}}";50;yes;25;12;no;50;13;0;13041;Porte d'Ivry;Operative;no;6858152.47635,653661.216754;2018-10-22
16;0;19;no;1;yes;"{""code"": ""5006"", ""name"": ""Saint-Jacques - Soufflot"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1553986857, ""gps"": {""latitude"": 48.8465255, ""longitude"": 2.343099}}";0;yes;0;2;no;0;1;0;5006;Saint-Jacques - Soufflot;Operative;yes;6860920.58587,651791.951815;2019-03-30
20;0;25;no;0;yes;"{""code"": ""41402"", ""name"": ""Victor Hugo - Ecoles"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1545865214, ""gps"": {""latitude"": 48.80476007936134, ""longitude"": 2.4180373930262093}}";0;yes;0;4;no;0;1;0;41402;Victor Hugo - Ecoles;Operative;yes;6856233.59243,657257.129545;2018-12-26
14;0;26;no;1;yes;"{""code"": ""43003"", ""name"": ""Hôpital Bégin"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1564156800, ""gps"": {""latitude"": 48.84571672113014, ""longitude"": 2.4272462725639348}}";0;yes;0;7;no;0;5;0;43003;Hôpital Bégin;Operative;yes;6860782.57377,657966.50612;2019-07-26
6;0;12;no;1;yes;"{""code"": ""7110"", ""name"": ""Quai Anatole France - Musée d'Orsay"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1529877614, ""gps"": {""latitude"": 48.86121174057001, ""longitude"": 2.3242460936307903}}";0;yes;0;2;no;0;4;0;7110;Quai Anatole France - Musée d'Orsay;Operative;yes;6862565.23399,650422.400497;2018-06-24
50;0;50;no;1;yes;"{""code"": ""20039"", ""name"": ""Belleville - Couronnes"", ""state"": ""Close"", ""type"": ""yes"", ""dueDate"": 1582905600, ""gps"": {""latitude"": 48.86883108287741, ""longitude"": 2.380986213684082}}";51;yes;0;0;no;0;0;0;20039;Belleville - Couronnes;Close;yes;6863378.31786,654591.768709;2020-02-28
15;0;18;no;1;yes;"{""code"": ""12009"", ""name"": ""Charenton - Diderot"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1519254036, ""gps"": {""latitude"": 48.84617146118711, ""longitude"": 2.3793068155646324}}";0;yes;0;1;yes;0;2;0;12009;Charenton - Diderot;Operative;yes;6860859.72376,654448.772009;2018-02-21
35;0;36;no;1;yes;"{""code"": ""18012"", ""name"": ""Stephenson - Doudeauville"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1555711200, ""gps"": {""latitude"": 48.888537048944826, ""longitude"": 2.3561610281467438}}";36;yes;0;0;no;0;1;0;18012;Stephenson - Doudeauville;Operative;yes;6865584.0562,652788.604417;2019-04-19
48;0;58;no;1;yes;"{""code"": ""11036"", ""name"": ""Jules Ferry - Faubourg du Temple Paris"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1556748000, ""gps"": {""latitude"": 48.868397, ""longitude"": 2.3678933}}";58;yes;0;5;no;0;5;0;11036;Jules Ferry - Faubourg du Temple Paris;Operative;yes;6863337.65988,653630.961891;2019-05-01
29;0;30;no;1;yes;"{""code"": ""19125"", ""name"": ""Place de l'Édit de Nantes"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1555797600, ""gps"": {""latitude"": 48.88879, ""longitude"": 2.3785}}";0;yes;0;0;no;0;1;0;19125;Place de l'Édit de Nantes;Operative;yes;6865599.05835,654426.862507;2019-04-20
42;0;50;no;1;yes;"{""code"": ""23009"", ""name"": ""Anatole France - Louise Michel"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1534197600, ""gps"": {""latitude"": 48.88873214926474, ""longitude"": 2.2881576418876652}}";0;yes;0;4;no;0;4;0;23009;Anatole France - Louise Michel;Operative;yes;6865648.55631,647802.379332;2018-08-13
18;0;36;no;1;no;"{""code"": ""11040"", ""name"": ""Temple - Jean-Pierre Timbaud"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1549148400, ""gps"": {""latitude"": 48.864465972010244, ""longitude"": 2.3660597205162053}}";36;yes;0;13;no;0;5;0;11040;Temple - Jean-Pierre Timbaud;Operative;yes;6862901.63767,653492.950803;2019-02-02
16;0;26;no;1;yes;"{""code"": ""21313"", ""name"": ""Guynemer - Séverine "", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1551088800, ""gps"": {""latitude"": 48.83091743371036, ""longitude"": 2.2790706530213356}}";0;yes;0;6;no;0;4;0;21313;Guynemer - Séverine;Operative;yes;6859226.14243,647077.377925;2019-02-25
54;0;63;no;1;yes;"{""code"": ""11007"", ""name"": ""Jean Macé - Faidherbe"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1527199240, ""gps"": {""latitude"": 48.85337548425958, ""longitude"": 2.3828620836138725}}";0;yes;0;2;no;0;7;0;11007;Jean Macé - Faidherbe;Operative;yes;6861658.70076,654715.940112;2018-05-24
11;0;29;no;0;yes;"{""code"": ""32303"", ""name"": ""Gaston Roussel - Commune de Paris"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1540936740, ""gps"": {""latitude"": 48.89432034553156, ""longitude"": 2.432552274419542}}";0;yes;0;12;no;1;5;0;32303;Gaston Roussel - Commune de Paris;Operative;yes;6866184.16911,658394.736843;2018-10-30
0;0;0;no;1;no;"{""code"": ""15133"", ""name"": ""Sellier - Saint-Cloud"", ""state"": ""Work in progress"", ""type"": ""no"", ""dueDate"": 1577785490, ""gps"": {""latitude"": 48.868716, ""longitude"": 2.266586}}";0;no;1;0;no;1;0;0;15133;Sellier - Saint-Cloud;Work in progress;no;6863437.38764,646199.956895;2019-12-31
1;0;36;no;1;no;"{""code"": ""8035"", ""name"": ""Bienfaisance - Place de Narvik"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1538776823, ""gps"": {""latitude"": 48.87660163459077, ""longitude"": 2.3129771277308464}}";0;yes;0;14;no;0;21;0;8035;Bienfaisance - Place de Narvik;Operative;yes;6864283.60206,649610.54744;2018-10-05
0;0;0;no;1;yes;"{""code"": ""12027"", ""name"": ""Montgallet - Charenton"", ""state"": ""Operative"", ""type"": ""no"", ""dueDate"": 1517356800, ""gps"": {""latitude"": 48.84264777870052, ""longitude"": 2.386164927813738}}";16;yes;9;6;no;17;2;0;12027;Montgallet - Charenton;Operative;no;6860463.98957,654949.01689;2018-01-31
5;0;25;no;1;yes;"{""code"": ""21305"", ""name"": ""Place Jacques Madaule"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1517526015, ""gps"": {""latitude"": 48.8239337873086, ""longitude"": 2.2606918215751652}}";25;yes;0;11;no;0;9;0;21305;Place Jacques Madaule;Operative;yes;6858462.12507,645720.97693;2018-02-01
8;0;17;no;1;yes;"{""code"": ""10011"", ""name"": ""Bourse du Travail"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1557612000, ""gps"": {""latitude"": 48.868976638825686, ""longitude"": 2.362343855202198}}";0;yes;0;8;no;0;1;0;10011;Bourse du Travail;Operative;yes;6863405.38452,653224.404192;2019-05-11
0;0;0;no;1;yes;"{""code"": ""6013"", ""name"": ""Jacques Callot - Mazarine"", ""state"": ""Operative"", ""type"": ""no"", ""dueDate"": 1522447200, ""gps"": {""latitude"": 48.85528017533187, ""longitude"": 2.337574325501919}}";28;yes;17;8;no;28;3;0;6013;Jacques Callot - Mazarine;Operative;no;6861897.40997,651394.688013;2018-03-30
2;0;2;no;1;yes;"{""code"": ""10113"", ""name"": ""Parmentier - Hôpital Saint-Louis"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1522447200, ""gps"": {""latitude"": 48.87137987425661, ""longitude"": 2.369896383666685}}";43;yes;39;0;no;41;2;0;10113;Parmentier - Hôpital Saint-Louis;Operative;yes;6863668.15963,653780.544412;2018-03-30
5;0;30;no;0;yes;"{""code"": ""28001"", ""name"": ""Richard Wallace - Place du 8 Mai 1945"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1533679239, ""gps"": {""latitude"": 48.87866794788021, ""longitude"": 2.2420343756675725}}";0;yes;0;13;no;0;12;0;28001;Richard Wallace - Place du 8 Mai 1945;Operative;yes;6864560.96864,644409.633933;2018-08-07
12;0;20;no;0;no;"{""code"": ""26007"", ""name"": ""Square Gilbert Thomain"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1566424800, ""gps"": {""latitude"": 48.90717373809284, ""longitude"": 2.2695400938391685}}";0;yes;0;5;no;0;3;0;26007;Square Gilbert Thomain;Operative;yes;6867711.62616,646456.209611;2019-08-21
